video_id,comments
qSFjqvRG_g0,"['futtlecker', 'Гүзээн дотор тахиагаа халуун чулуутайгаа шууд хийгээд жигнэсэн бол солиотой бас амархан', '👍👏💪', 'Энэ хоолыг хийлгэж идэх юмсаан 😜', 'Oiroltsoogoor heden minut bulsan ntr geed', 'Very yummy ❤️❤️❤️', 'Класс👍, пиши время готовки на костре', '♥️', 'Only eating  no working bro  I like subscribe your chanal. Kerala', 'Damn that looks juicy']"
Qc5OOhP7DaM,"['what you do to those meat...are awesome', '在哪里购买这些餐具', 'Й', 'Frybread! ❤\nAlmost the way we make it on the Diné Rez.\n Interesting! 💕', 'Cast iron  love it u get the best kitchen ware .', 'Керемет жарайсын!👍', 'Best off best', 'ah ghdee joohon maha shataadaguu ugui yu ??  ghde goy bnaa', 'HALLO wie,gehets', 'น่ากินมากๆ ภูมิประเทศก็น่าอยู่มาก ขอบคุณคลิปดีๆครับ จาก THAILAND 🇹🇭🙏🙏🙏']"
xTyNpYDu_Xs,"['🙋🏼\u200d♂️🙋🏼\u200d♂️🙋🏼\u200d♂️👍🏻', '😂 süper', 'After buuz only cola 👍', 'Buuziig hezee sereegeer idej bsn shuud garaaraa bariad neg umh', 'Почему вы Монголы руками не едите ? Буузы вроде руками едят 🥣', 'svvtei tsai uugaad cola bas sprite buuz salat ene bvgd gedsend ni galt uul shig delberehuide😂😜', 'pee neg hvn barag 60n buuz idchihwuudee😱😱😱', 'Я слышал в детстве, что один Монгол мог за один присест съесть одного барана, может проверите?', 'Менд Монгол ах. Уралан! 🙏', 'Руками есть надо']"
QLP4_zsJdpU,"['Impressionant', 'The real life.', '😋💯💗', 'Your food is Superb, but your music is not entertaining.', 'جميل 🌹+ آلة الربابة ❤#مهلي_حشاش_الظفيري', 'No subtitles (English)', ""what's the two puppies names? also i need to google the Mongolian woman singing after this. course hungry for some flavorful fatty garlic roast now. I love eating garlic cloves, can never have to much garlic."", '这款酒哪里可以买到', 'Все прекрасно брат, вот только надо убрать лимфа узлы.🙂', 'Мэндээ \nГоёдаа мяхаан шашлындос !']"
GQtvcV0KnT8,"['So much powerful nutrition', 'Una mujer que sabe cocinar dice mucho sobre ella....un encanto..', 'Wooow supeeer', 'id love go visit! what interesting culture and cuisine', 'Зуун Монголд очиид сайхан хийж идээн хөө.гоё амттай харгадаж бна😋', 'This is so fascinating to watch. They live and work in what we in the Western world see as ""old-fashioned,"" but to them, it is their normal everyday life. They\'re probably happier with fewer luxuries than most people in the Western world as well. I love learning about different cultures!', 'Those hands, so prettyyyy', 'Хорошая девушка жаль что у меня нет такой жены  я бы к ней хоть в степь переехал я постоянно смотрю ролики с ней я бы женился на ней 🔥🔥🔥🌹🌹🌹🌹👍👍👍👍', 'Is she single? Asking for a friend. Beautiful cuisine.', 'Yes this woman is beautiful, but I was more focused on her culinary skills and her ambiance in the kitchen.']"
jUEOHPkHjkE,"['This meal would go well with some beers... And a few shots of whiskey.\nMake it a couple of boilermakers!\n🤠', 'өөлкөн банкар вэййй❤🥰', ""Interesting how the record player so smoothly was transformed into an accordeonist! 😁 It's magic, like everything chef Baysaa and friends do!"", 'the little pupper! 💕🥰', 'I wonder if the dog is really his. I think it’s just a prop because the credits mention a dog trainer.', 'Как вы вкусно готовите и едите.', 'Янзын сайхан бна шүү😋', 'Грязно готовит..всегда с собакой,трогает ее ,руки неможет...', 'Kaman met lang igorot met, man amag c pineneg', 'They call it ghee too like in india']"
dTxL-hCLcC4,"['How can I order it to Kazakhstan?', ""He was so disrespectful   i really don't know what milk vodka is  canot t find it anywhere"", 'Oh yeah, heated milk vodka with a little bit of ghee oil is perfect mood and immune booster! But do not overdose it :P', 'What a snooze fest.', 'Энэ залуу маш сайхан тайлбарлалаа сэржим өргөх талаар би мэдэдгүй байсан мэддэг боллоо.', ""I've had to triple check if my video playback speed is set to normal, not 0.25"", '4:34 дээр дунд хуруу явж бнашдэ😯', 'Looks like you guys got much drunk earlier before the shoot..LoL', 'Dude sounds lazy and look drunk before drinking', 'Where is our hero nargie in this video. Without him, show looks useless and boring. Love from India']"
yOY-BXWSk9Y,"['Гайхалтай мундаг шүү💪👏', 'дурочек ты бы ещё на рессоры  оделбы шашлычек', 'Sheep tail makes everything better🤤', 'uzeegyi dugaar baix chin amjilt bayasaa', 'Plz give it to me', 'I want a black puppy', 'puppies 🥰🥰', 'the puppies tho!', 'Awesome 🥶', 'Ну и шампур 😳']"
BAN1Vs7Lrz8,"['Just one question: what prevents animals from digging the meat/stomach up? The stones look more like a marker than a shelter from scavengers. Or is that amount of snow enough to hide the smell in such temperatures?', '😍😍😍', ""You can eat meat in winter as much as you want. But in spring time any animal specially sheep lose it's weight and nutrition. Not suitable for hospitality olders, illness and birth moms! That's why they keep good meat in that way."", 'I wonder do you still have a normal blood pressure with those diet. Your culture is so wonderful and interesting.', ""Isn't it easier to let the sheep live until it's supposed to be eaten? Lots of effort this way... unless you lack food for the sheep. Hm... reminds me of the inuit way of fermenting game birds inside seals, stored under rocks for many months."", 'БҮТЭН ХОНИНЫ МАХ ГҮЗЭЭНДЭЭ БАГТЧЛАА ШҮҮ ПӨӨХ', 'Me Mongolia', 'Тэр 5:45  Амьд Бурхад байна 💖💖💖💖💖💖💖💖', 'Ностаящий мужчина! Жену кормит после рода! 👍👍👍👍', 'These people are animals man first the gutted a live sheep and then they stuffed the parts back into the stomach of the animal like wtf bro.']"
fBrAHAw9Q2U,"['Impressionant', 'Ah this is the life. Cooking outdoors with your adorable dogs. That flatbread looks amazing too.', 'I love the way you deal with the meat', 'A Rottweiler fajtánál ezt a nyugalmat keressük tenyésztőként... Kiváló kutyák! 🇭🇺', 'Не зная но унас  много м сука иы могл', 'Очень красиво', 'Food tastes better cooked over a fire outdoors.', 'Мне монголы нравятся, у них животные должны быть сыты, за это респект!', 'Как приятно слушать ретромонголию, а ведь это советская школа звукозаписи Мелодия, есть в этом какое-то уютство, обожаю, когда так приятно.', ""I'm watching from planet earth""]"
4gVUzWTq9eA,"['Pronounced a lot like *baoz - 包子* as spoken - and eaten - in Mandarin. A most-popular northern comfort food shared by all Northern Asian people!', 'This is the most favorite video from Artger! 💛 Love from Bhutan 🇧🇹', 'the buuz juice is bussin', 'whats great about buuz is not nly the meat and the dough its about the soup inside😅', 'weird things I dont understand here\nlunar calendar was invented for farming and mongols are nomadic people which also means traditionally mongols dont plant wheat', '02:56 Did Nargie just try to say spouse and wife at the same time XD?\n\nGreat video btw.', ""Really a coin??? Can't you just make one that's like really spicy or salty that way it's not a choking hazard or something that could block your intestines if swallowed lol or break teeth"", 'Круто! Урагша', 'Galaa is like a chef, his good law in son', 'Zugeer l ene bga baidal chin engiin hernee mash owormots yum,, ene ercheeree vlogoo hiiged bgaarai shiwtsari  nz maani artger ged uzeerei geheer n orj irsen ,,, mash ih taalagdlaa']"
SWDix76OBRM,"['Love ur videos', 'Female dog pretty but that puppy is so adorable.', 'I love this style of cooking.simple ,practical an very delicious', 'Too cooked for my taste I like it bloody lol', 'Zazdroszczę Tobie piesków.', ""Well done for sure...  Don't throw the oil away... At least baste."", 'Its a good way to cook these steaks but in my personal opinion they look a little bit overcooked, I like the rare steak. Anyways its a good video!', ""I know I shouldn't watch this in bed... but I can't help myself lol. Now I will have to raid the fridge once more to be able to sleep! No T-bone or Tomahawk steak there though... dang that looks good 😋!"", '와 쇠고기 다시다다~ ㅋㅋㅋ', 'Jó étvágyat! 🇭🇺']"
wfiAjDtiyk0,"['Brat. Gde plastikavie per4atky vzyal?', 'Қандай әдемі дастархан 😊 бүкіл отбасымен жиналу қуанышты', 'Молоцы монголы, что приютили казахов!', 'Dayı bu koyun etiyse güzel olur, at eti mi koyun etimi :D', 'Монголы спасли казахот от Китая, даже Каз ССР отказали им а Монголи их принимал и помог.', 'What do you mean Kazy ?', 'ما شاء الله.. اللهم احفظ هذه أسرة جميلة!', 'I noticed that Kazaks and Mongols eat similar food.', '❤ super', 'No cellphones at the table. I bet they know what goes on with each other. 💜']"
0QyzyETjrbw,"['Курсак ачып кетиго', 'Очень хорошее мясо,одежда и арыгы.', 'Perfect', 'Would like to order one of those big pot online or where to order it. Info.', 'Look so delicious and your both dog is so cute I will like to have one 😍', 'You look like my friend.Ankit Nath.', 'Amazing', 'А че за порода собак', 'Mongolians are special, glad to see their food culture', 'Мэндээ! Ямар гоёр мяхаяа, шананат та. Урагшаа!']"
xdmvOGI3s-g,"['I love the way mongol food is prepped an cooked but most of all is watching them eat it🤤🤤🤤🤤🤤🤤🤤', 'https://youtube.com/@kuyadakilaz7240', 'МААНАГ ЦАРАЙТАЙ ПИЗДА ЮУ ГҮЮУ', 'ХУТГАА ИРЛЭЭЧЭЭ ПИЗДА МИНЬ', 'Галдаа өргөж эхлээд байвал хараад л цадаж байна', 'Omg! Never watch when you are hungry from fasting during lent😔. Looks absolutely delicious 💜', 'Хонь ямаагаа ялгххд хоол хий хө  өвчүүгэй хараад Монголчууд танихтайгаа шүү зүгээр Монгол өвчүү гээд шаа', 'Гөсрий царайтай сда вэ', 'Very nice', 'Энэ пэзда чинь дуучин бэлүү']"
